play_id,penaltySeverity,penaltyMinutes
2018020330_146,Minor,2
2018020330_161,Minor,2
2018020330_172,Minor,2
2018020330_249,Minor,2
2018020330_296,Minor,2
2018020329_39,Minor,2
2018020329_40,Minor,2
2018020329_149,Minor,2
2018020329_162,Minor,2
2018020329_181,Minor,2
2018020329_182,Minor,2
2018020329_204,Minor,2
2018020329_247,Minor,2
2018020331_49,Minor,2
2018020331_88,Minor,2
2018020331_132,Minor,2
2018020331_155,Minor,2
2018020331_187,Minor,2
2018020331_193,Minor,2
2018020331_194,Minor,2
2018020331_202,Minor,2
2018020331_294,Minor,2
2018020319_132,Bench Minor,2
2018020319_150,Minor,2
2018020319_171,Minor,2
2018020320_51,Minor,2
2018020320_134,Minor,2
2018020320_199,Major,5
2018020320_200,Major,5
2018020320_214,Minor,2
2018020320_286,Minor,2
2018020320_335,Minor,2
2018020320_336,Minor,2
2018020321_30,Minor,2
2018020321_110,Minor,2
2018020321_134,Minor,2
2018020321_136,Minor,2
2018020321_276,Minor,2
2018020322_16,Minor,2
2018020322_19,Minor,2
2018020322_28,Minor,2
2018020322_79,Minor,2
2018020322_98,Minor,2
2018020322_101,Minor,2
2018020323_184,Minor,2
2018020323_216,Minor,2
2018020323_301,Minor,2
2018020323_333,Minor,2
2018020323_334,Minor,2
2018020318_35,Minor,2
2018020318_96,Major,5
2018020318_97,Major,5
2018020318_132,Minor,2
2018020318_202,Minor,2
2018020318_228,Minor,2
2018020324_59,Minor,2
2018020325_37,Minor,2
2018020325_97,Minor,2
2018020325_122,Minor,2
2018020325_204,Minor,2
2018020325_211,Minor,2
2018020325_231,Minor,2
2018020325_283,Minor,2
2018020325_290,Minor,2
2018020326_53,Minor,2
2018020326_79,Minor,2
2018020326_87,Minor,2
2018020326_156,Minor,2
2018020326_157,Minor,2
2018020326_169,Bench Minor,2
2018020326_196,Minor,2
2018020326_308,Minor,2
2018020326_309,Minor,2
2018020326_313,Minor,2
2018020326_333,Major,5
2018020326_336,Minor,2
2018020327_49,Minor,2
2018020327_82,Minor,2
2018020327_86,Minor,2
2018020327_93,Minor,2
2018020327_113,Minor,2
2018020327_124,Minor,2
2018020327_195,Minor,2
2018020327_227,Minor,2
2018020327_240,Minor,2
2018020328_32,Minor,2
2018020328_125,Minor,2
2018020328_155,Minor,2
2018020328_256,Minor,2
2018020328_289,Minor,2
2018020330_16,Minor,2
2018020330_146,Minor,2
2018020330_161,Minor,2
2018020330_172,Minor,2
2018020330_249,Minor,2
2018020330_296,Minor,2
2018020329_39,Minor,2
2018020329_40,Minor,2
2018020329_149,Minor,2
2018020329_162,Minor,2
2018020329_181,Minor,2
2018020329_182,Minor,2
2018020329_204,Minor,2
2018020329_247,Minor,2
2018020331_49,Minor,2
2018020331_88,Minor,2
2018020331_132,Minor,2
2018020331_155,Minor,2
2018020331_187,Minor,2
2018020331_193,Minor,2
2018020331_194,Minor,2
2018020331_202,Minor,2
2018020331_294,Minor,2
2018020332_153,Minor,2
2018020332_177,Major,5
2018020332_178,Major,5
2018020332_198,Minor,2
2018020332_233,Minor,2
2018020332_311,Minor,2
2018020337_34,Minor,2
2018020337_110,Bench Minor,2
2018020337_210,Minor,2
2018020337_245,Minor,2
2018020336_31,Minor,2
2018020336_46,Minor,2
2018020336_98,Minor,2
2018020336_113,Minor,2
2018020336_136,Minor,2
2018020336_156,Minor,2
2018020336_181,Minor,2
2018020336_208,Minor,2
2018020336_261,Minor,2
2018020336_299,Minor,2
2018020336_300,Minor,2
2018020336_301,Minor,2
2018020336_302,Minor,2
2018020336_308,Minor,2
2018020333_97,Minor,2
2018020333_138,Bench Minor,2
2018020333_167,Minor,2
2018020333_200,Minor,2
2018020333_235,Minor,2
2018020333_310,Minor,2
2018020334_27,Minor,2
2018020334_29,Minor,2
2018020334_68,Minor,2
2018020334_83,Minor,2
2018020334_139,Minor,2
2018020334_168,Minor,2
2018020335_43,Minor,2
2018020335_126,Minor,2
2018020335_135,Minor,2
2018020335_150,Bench Minor,2
2018020335_219,Minor,2
2018020335_257,Minor,2
2018020338_73,Minor,2
2018020338_235,Minor,2
2018020338_292,Minor,2
2018020338_312,Minor,2
2018020338_313,Minor,2
2018020338_314,Minor,2
2018020339_129,Minor,2
2018020339_170,Minor,2
2018020339_173,Minor,2
2018020339_221,Minor,2
2018020339_267,Minor,2
2018020340_148,Minor,2
2018020340_317,Minor,2
2018020341_97,Minor,2
2018020341_126,Bench Minor,2
2018020341_138,Minor,2
2018020341_240,Bench Minor,2
2018020341_252,Minor,2
2018020342_164,Minor,2
2018020342_165,Minor,2
2018020342_166,Minor,2
2018020342_201,Minor,2
2018020342_228,Minor,2
2018020342_315,Bench Minor,2
2018020345_50,Minor,2
2018020345_97,Minor,2
2018020345_123,Minor,2
2018020345_156,Minor,2
2018020345_175,Minor,2
2018020345_291,Minor,2
2018020345_312,Minor,2
2018020345_337,Minor,2
2018020343_5,Major,5
2018020343_6,Major,5
2018020343_14,Major,5
2018020343_15,Major,5
2018020343_85,Minor,2
2018020343_161,Bench Minor,2
2018020343_205,Minor,2
2018020343_240,Minor,2
2018020343_241,Minor,2
2018020343_260,Minor,2
2018020343_290,Minor,2
2018020343_291,Minor,2
2018020344_81,Minor,2
2018020344_168,Minor,2
2018020344_181,Minor,2
2018020344_217,Minor,2
2018020344_264,Minor,2
2018020344_354,Minor,2
2018020344_355,Minor,2
2018020344_356,Minor,2
2018020344_357,Minor,2
2018020346_23,Minor,2
2018020346_47,Minor,2
2018020346_71,Minor,4
2018020346_106,Minor,2
2018020346_145,Minor,2
2018020346_160,Minor,2
2018020346_200,Minor,2
2018020346_266,Minor,2
2018020346_267,Minor,2
2018020346_269,Minor,2
2018020346_270,Misconduct,10
2018020332_153,Minor,2
2018020332_177,Major,5
2018020332_178,Major,5
2018020332_198,Minor,2
2018020332_233,Minor,2
2018020332_311,Minor,2
2018020337_34,Minor,2
2018020337_110,Bench Minor,2
2018020337_210,Minor,2
2018020337_245,Minor,2
2018020336_31,Minor,2
2018020336_46,Minor,2
2018020336_98,Minor,2
2018020336_113,Minor,2
2018020336_136,Minor,2
2018020336_156,Minor,2
2018020336_181,Minor,2
2018020336_208,Minor,2
2018020336_261,Minor,2
2018020336_299,Minor,2
2018020336_300,Minor,2
2018020336_301,Minor,2
2018020336_302,Minor,2
2018020336_308,Minor,2
2018020333_97,Minor,2
2018020333_138,Bench Minor,2
2018020333_167,Minor,2
2018020333_200,Minor,2
2018020333_235,Minor,2
2018020333_310,Minor,2
2018020334_27,Minor,2
2018020334_29,Minor,2
2018020334_68,Minor,2
2018020334_83,Minor,2
2018020334_139,Minor,2
2018020334_168,Minor,2
2018020335_43,Minor,2
2018020335_126,Minor,2
2018020335_135,Minor,2
2018020335_150,Bench Minor,2
2018020335_219,Minor,2
2018020335_257,Minor,2
2018020338_73,Minor,2
2018020338_235,Minor,2
2018020338_292,Minor,2
2018020338_312,Minor,2
2018020338_313,Minor,2
2018020338_314,Minor,2
2018020339_129,Minor,2
2018020339_170,Minor,2
2018020339_173,Minor,2
2018020339_221,Minor,2
2018020339_267,Minor,2
2018020340_148,Minor,2
2018020340_317,Minor,2
2018020341_97,Minor,2
2018020341_126,Bench Minor,2
2018020341_138,Minor,2
2018020341_240,Bench Minor,2
2018020341_252,Minor,2
2018020342_164,Minor,2
2018020342_165,Minor,2
2018020342_166,Minor,2
2018020342_201,Minor,2
2018020342_228,Minor,2
2018020342_315,Bench Minor,2
2018020345_50,Minor,2
2018020345_97,Minor,2
2018020345_123,Minor,2
2018020345_156,Minor,2
2018020345_175,Minor,2
2018020345_291,Minor,2
2018020345_312,Minor,2
2018020345_337,Minor,2
2018020343_5,Major,5
2018020343_6,Major,5
2018020343_14,Major,5
2018020343_15,Major,5
2018020343_85,Minor,2
2018020343_161,Bench Minor,2
2018020343_205,Minor,2
2018020343_240,Minor,2
2018020343_241,Minor,2
2018020343_260,Minor,2
2018020343_290,Minor,2
2018020343_291,Minor,2
2018020344_81,Minor,2
2018020344_168,Minor,2
2018020344_181,Minor,2
2018020344_217,Minor,2
2018020344_264,Minor,2
2018020344_354,Minor,2
2018020344_355,Minor,2
2018020344_356,Minor,2
2018020344_357,Minor,2
2018020346_23,Minor,2
2018020346_47,Minor,2
2018020346_71,Minor,4
2018020346_106,Minor,2
2018020346_145,Minor,2
2018020346_160,Minor,2
2018020346_200,Minor,2
2018020346_266,Minor,2
2018020346_267,Minor,2
2018020346_269,Minor,2
2018020346_270,Misconduct,10
2018020347_6,Minor,2
2018020347_39,Minor,2
2018020347_96,Minor,2
2018020347_114,Minor,2
2018020354_73,Minor,2
2018020354_85,Minor,2
2018020354_128,Minor,2
2018020354_154,Minor,2
2018020354_160,Minor,2
2018020354_163,Minor,2
2018020354_198,Major,5
2018020354_199,Major,5
2018020354_200,Minor,2
2018020354_201,Minor,2
2018020354_295,Minor,2
2018020354_307,Minor,2
2018020349_72,Minor,2
2018020349_81,Minor,2
2018020349_108,Minor,2
2018020349_109,Minor,2
2018020349_134,Minor,2
2018020349_142,Minor,2
2018020349_143,Minor,2
2018020349_172,Minor,2
2018020349_246,Minor,2
2018020349_258,Minor,2
2018020349_267,Minor,2
2018020349_271,Minor,2
2018020349_328,Minor,2
2018020349_371,Minor,4
2018020350_23,Bench Minor,2
2018020350_72,Minor,2
2018020350_135,Minor,2
2018020350_174,Minor,2
2018020350_241,Minor,2
2018020350_243,Minor,2
2018020350_266,Minor,2
2018020350_304,Minor,2
2018020351_24,Minor,2
2018020351_38,Major,5
2018020351_39,Major,5
2018020351_160,Minor,2
2018020351_205,Minor,2
2018020351_232,Minor,2
2018020351_262,Minor,2
2018020352_29,Minor,2
2018020352_120,Minor,2
2018020352_122,Minor,2
2018020352_140,Major,5
2018020352_141,Major,5
2018020352_276,Minor,2
2018020353_323,Minor,2
2018020353_364,Minor,2
2018020355_33,Bench Minor,2
2018020355_35,Minor,2
2018020355_42,Minor,2
2018020355_115,Minor,2
2018020355_144,Minor,2
2018020355_156,Minor,2
2018020356_39,Minor,2
2018020356_159,Minor,2
2018020356_193,Minor,2
2018020356_207,Minor,2
2018020356_208,Minor,2
2018020356_209,Game Misconduct,10
2018020356_210,Game Misconduct,10
2018020356_217,Minor,2
2018020356_218,Game Misconduct,0
2018020356_264,Minor,2
2018020356_265,Minor,2
2018020356_285,Minor,2
2018020356_301,Minor,2
2018020356_303,Misconduct,10
2018020356_340,Minor,2
2018020356_341,Misconduct,10
2018020356_343,Minor,2
2018020357_88,Bench Minor,2
2018020357_125,Minor,2
2018020357_152,Minor,2
2018020357_218,Minor,2
2018020357_220,Minor,2
2018020357_256,Minor,2
2018020347_6,Minor,2
2018020347_39,Minor,2
2018020347_96,Minor,2
2018020347_114,Minor,2
2018020354_73,Minor,2
2018020354_85,Minor,2
2018020354_128,Minor,2
2018020354_154,Minor,2
2018020354_160,Minor,2
2018020354_163,Minor,2
2018020354_198,Major,5
2018020354_199,Major,5
2018020354_200,Minor,2
2018020354_201,Minor,2
2018020354_295,Minor,2
2018020354_307,Minor,2
2018020349_72,Minor,2
2018020349_81,Minor,2
2018020349_108,Minor,2
2018020349_109,Minor,2
2018020349_134,Minor,2
2018020349_142,Minor,2
2018020349_143,Minor,2
2018020349_172,Minor,2
2018020349_246,Minor,2
2018020349_258,Minor,2
2018020349_267,Minor,2
2018020349_271,Minor,2
2018020349_328,Minor,2
2018020349_371,Minor,4
2018020350_23,Bench Minor,2
2018020350_72,Minor,2
2018020350_135,Minor,2
2018020350_174,Minor,2
2018020350_241,Minor,2
2018020350_243,Minor,2
2018020350_266,Minor,2
2018020350_304,Minor,2
2018020351_24,Minor,2
2018020351_38,Major,5
2018020351_39,Major,5
2018020351_160,Minor,2
2018020351_205,Minor,2
2018020351_232,Minor,2
2018020351_262,Minor,2
2018020352_29,Minor,2
2018020352_120,Minor,2
2018020352_122,Minor,2
2018020352_140,Major,5
2018020352_141,Major,5
2018020352_276,Minor,2
2018020353_323,Minor,2
2018020353_364,Minor,2
2018020355_33,Bench Minor,2
2018020355_35,Minor,2
2018020355_42,Minor,2
2018020355_115,Minor,2
2018020355_144,Minor,2
2018020355_156,Minor,2
2018020356_39,Minor,2
2018020356_159,Minor,2
2018020356_193,Minor,2
2018020356_207,Minor,2
2018020356_208,Minor,2
2018020356_209,Game Misconduct,10
2018020356_210,Game Misconduct,10
2018020356_217,Minor,2
2018020356_218,Game Misconduct,0
2018020356_264,Minor,2
2018020356_265,Minor,2
2018020356_285,Minor,2
2018020356_301,Minor,2
2018020356_303,Misconduct,10
2018020356_340,Minor,2
2018020356_341,Misconduct,10
2018020356_343,Minor,2
2018020357_88,Bench Minor,2
2018020357_125,Minor,2
2018020357_152,Minor,2
2018020357_218,Minor,2
2018020357_220,Minor,2
2018020357_256,Minor,2
2018020358_15,Bench Minor,2
2018020358_41,Minor,2
2018020358_69,Minor,2
2018020358_86,Minor,2
2018020358_105,Minor,2
2018020358_112,Minor,2
2018020358_143,Minor,2
2018020358_158,Penalty Shot,0
2018020358_168,Minor,2
2018020358_237,Minor,2
2018020359_43,Minor,2
2018020359_79,Minor,2
2018020359_92,Minor,2
2018020359_121,Minor,2
2018020359_209,Minor,2
2018020360_26,Minor,2
2018020360_43,Minor,2
2018020360_82,Minor,2
2018020360_130,Minor,2
2018020360_177,Minor,2
2018020360_178,Minor,2
2018020360_180,Minor,2
2018020360_190,Minor,2
2018020360_202,Minor,2
2018020360_203,Minor,2
2018020360_208,Minor,2
2018020360_209,Minor,2
2018020360_210,Minor,2
2018020360_243,Minor,2
2018020360_249,Minor,2
2018020360_254,Minor,2
2018020361_40,Minor,2
2018020361_78,Minor,2
2018020361_82,Minor,2
2018020361_146,Minor,2
2018020361_189,Minor,2
2018020361_236,Minor,2
2018020361_302,Minor,2
2018020361_324,Minor,2
2018020358_15,Bench Minor,2
2018020358_41,Minor,2
2018020358_69,Minor,2
2018020358_86,Minor,2
2018020358_105,Minor,2
2018020358_112,Minor,2
2018020358_143,Minor,2
2018020358_158,Penalty Shot,0
2018020358_168,Minor,2
2018020358_237,Minor,2
2018020359_43,Minor,2
2018020359_79,Minor,2
2018020359_92,Minor,2
2018020359_121,Minor,2
2018020359_209,Minor,2
2018020360_26,Minor,2
2018020360_43,Minor,2
2018020360_82,Minor,2
2018020360_130,Minor,2
2018020360_177,Minor,2
2018020360_178,Minor,2
2018020360_180,Minor,2
2018020360_190,Minor,2
2018020360_202,Minor,2
2018020360_203,Minor,2
2018020360_208,Minor,2
2018020360_209,Minor,2
2018020360_210,Minor,2
2018020360_243,Minor,2
2018020360_249,Minor,2
2018020360_254,Minor,2
2018020361_40,Minor,2
2018020361_78,Minor,2
2018020361_82,Minor,2
2018020361_146,Minor,2
2018020361_189,Minor,2
2018020361_236,Minor,2
2018020361_302,Minor,2
2018020361_324,Minor,2
2018020362_118,Minor,2
2018020362_184,Bench Minor,2
2018020362_221,Minor,2
2018020363_76,Minor,2
2018020363_94,Minor,2
2018020363_157,Bench Minor,2
2018020363_167,Minor,2
2018020363_202,Minor,2
2018020363_261,Minor,2
2018020364_98,Minor,2
2018020364_115,Bench Minor,2
2018020364_153,Minor,2
2018020364_199,Minor,2
2018020364_235,Minor,2
2018020364_239,Minor,2
2018020365_50,Minor,2
2018020365_122,Minor,2
2018020365_150,Minor,2
2018020365_229,Minor,2
2018020365_261,Minor,2
2018020365_284,Minor,2
2018020365_299,Minor,2
2018020365_300,Minor,2
2018020366_7,Minor,2
2018020366_17,Minor,2
2018020366_82,Minor,2
2018020366_172,Minor,2
2018020366_205,Minor,2
2018020366_210,Minor,2
2018020366_231,Minor,2
2018020362_118,Minor,2
2018020362_184,Bench Minor,2
2018020362_221,Minor,2
2018020363_76,Minor,2
2018020363_94,Minor,2
2018020363_157,Bench Minor,2
2018020363_167,Minor,2
2018020363_202,Minor,2
2018020363_261,Minor,2
2018020364_98,Minor,2
2018020364_115,Bench Minor,2
2018020364_153,Minor,2
2018020364_199,Minor,2
2018020364_235,Minor,2
2018020364_239,Minor,2
2018020365_50,Minor,2
2018020365_122,Minor,2
2018020365_150,Minor,2
2018020365_229,Minor,2
2018020365_261,Minor,2
2018020365_284,Minor,2
2018020365_299,Minor,2
2018020365_300,Minor,2
2018020366_7,Minor,2
2018020366_17,Minor,2
2018020366_82,Minor,2
2018020366_172,Minor,2
2018020366_205,Minor,2
2018020366_210,Minor,2
2018020366_231,Minor,2
2018020367_123,Minor,2
2018020367_156,Minor,2
2018020367_217,Minor,2
2018020367_253,Minor,2
2018020367_254,Minor,2
2018020367_282,Minor,2
2018020368_32,Major,5
2018020368_33,Major,5
2018020368_47,Minor,2
2018020368_69,Minor,2
2018020368_191,Minor,2
2018020369_152,Minor,2
2018020369_196,Minor,2
2018020369_309,Minor,2
2018020369_337,Minor,2
2018020370_10,Minor,2
2018020370_94,Minor,2
2018020370_220,Minor,2
2018020370_235,Minor,2
2018020370_240,Minor,2
2018020370_246,Minor,2
2018020370_263,Minor,2
2018020371_61,Minor,2
2018020371_80,Bench Minor,2
2018020371_174,Minor,2
2018020371_200,Minor,2
2018020371_223,Minor,2
2018020372_9,Minor,2
2018020372_88,Minor,2
2018020372_179,Bench Minor,2
2018020373_20,Minor,2
2018020373_47,Minor,2
2018020373_82,Minor,2
2018020374_92,Minor,2
2018020374_132,Minor,2
2018020374_234,Minor,2
2018020374_239,Minor,2
2018020374_267,Minor,2
2018020375_57,Minor,2
2018020375_148,Minor,2
2018020375_182,Minor,2
2018020375_249,Minor,2
2018020376_20,Minor,2
2018020376_80,Minor,2
2018020376_99,Minor,2
2018020376_154,Minor,2
2018020376_177,Minor,2
2018020367_123,Minor,2
2018020367_156,Minor,2
2018020367_217,Minor,2
2018020367_253,Minor,2
2018020367_254,Minor,2
2018020367_282,Minor,2
2018020368_32,Major,5
2018020368_33,Major,5
2018020368_47,Minor,2
2018020368_69,Minor,2
2018020368_191,Minor,2
2018020369_152,Minor,2
2018020369_196,Minor,2
2018020369_309,Minor,2
2018020369_337,Minor,2
2018020370_10,Minor,2
2018020370_94,Minor,2
2018020370_220,Minor,2
2018020370_235,Minor,2
2018020370_240,Minor,2
2018020370_246,Minor,2
2018020370_263,Minor,2
2018020371_61,Minor,2
2018020371_80,Bench Minor,2
2018020371_174,Minor,2
2018020371_200,Minor,2
2018020371_223,Minor,2
2018020372_9,Minor,2
2018020372_88,Minor,2
2018020372_179,Bench Minor,2
2018020373_20,Minor,2
2018020373_47,Minor,2
2018020373_82,Minor,2
2018020374_92,Minor,2
2018020374_132,Minor,2
2018020374_234,Minor,2
2018020374_239,Minor,2
2018020374_267,Minor,2
2018020375_57,Minor,2
2018020375_148,Minor,2
2018020375_182,Minor,2
2018020375_249,Minor,2
2018020376_20,Minor,2
2018020376_80,Minor,2
2018020376_99,Minor,2
2018020376_154,Minor,2
2018020376_177,Minor,2
2018020377_48,Minor,2
2018020377_162,Minor,2
2018020377_177,Minor,2
2018020377_295,Bench Minor,2
2018020377_297,Minor,2
2018020378_59,Minor,2
2018020378_94,Minor,2
2018020378_146,Minor,2
2018020378_165,Minor,2
2018020378_245,Minor,2
2018020379_19,Minor,2
2018020379_54,Minor,2
2018020379_68,Minor,2
2018020379_101,Minor,2
2018020379_133,Minor,2
2018020379_138,Minor,2
2018020379_236,Minor,2
2018020380_49,Minor,2
2018020380_65,Minor,2
2018020380_77,Minor,2
2018020380_128,Minor,2
2018020380_181,Minor,2
2018020380_223,Minor,2
2018020380_250,Minor,2
2018020381_73,Minor,2
2018020381_75,Minor,2
2018020381_129,Minor,2
2018020381_156,Minor,2
2018020381_209,Minor,2
2018020377_48,Minor,2
2018020377_162,Minor,2
2018020377_177,Minor,2
2018020377_295,Bench Minor,2
2018020377_297,Minor,2
2018020378_59,Minor,2
2018020378_94,Minor,2
2018020378_146,Minor,2
2018020378_165,Minor,2
2018020378_245,Minor,2
2018020379_19,Minor,2
2018020379_54,Minor,2
2018020379_68,Minor,2
2018020379_101,Minor,2
2018020379_133,Minor,2
2018020379_138,Minor,2
2018020379_236,Minor,2
2018020380_49,Minor,2
2018020380_65,Minor,2
2018020380_77,Minor,2
2018020380_128,Minor,2
2018020380_181,Minor,2
2018020380_223,Minor,2
2018020380_250,Minor,2
2018020381_73,Minor,2
2018020381_75,Minor,2
2018020381_129,Minor,2
2018020381_156,Minor,2
2018020381_209,Minor,2
2018020382_171,Minor,2
2018020382_187,Minor,2
2018020383_45,Minor,2
2018020383_86,Minor,2
2018020383_169,Minor,2
2018020384_272,Minor,2
2018020385_68,Minor,2
2018020385_71,Minor,2
2018020385_106,Minor,2
2018020385_107,Misconduct,10
2018020385_157,Minor,4
2018020385_210,Minor,2
2018020385_228,Minor,2
2018020386_61,Minor,2
2018020386_124,Minor,2
2018020386_183,Minor,2
2018020386_204,Minor,2
2018020386_218,Minor,2
2018020386_275,Minor,2
2018020386_276,Minor,2
2018020386_279,Minor,2
2018020386_315,Minor,2
2018020386_316,Misconduct,10
2018020386_317,Misconduct,10
2018020386_318,Minor,2
2018020386_320,Minor,2
2018020387_64,Minor,2
2018020387_97,Minor,2
2018020387_132,Bench Minor,2
2018020387_163,Bench Minor,2
2018020387_194,Minor,2
2018020388_66,Minor,2
2018020388_101,Minor,2
2018020388_112,Minor,2
2018020388_122,Minor,2
2018020388_313,Minor,2
2018020388_347,Minor,2
2018020389_13,Minor,2
2018020389_16,Minor,2
2018020389_117,Minor,2
2018020389_127,Minor,2
2018020389_270,Minor,2
2018020382_171,Minor,2
2018020382_187,Minor,2
2018020383_45,Minor,2
2018020383_86,Minor,2
2018020383_169,Minor,2
2018020384_272,Minor,2
2018020385_68,Minor,2
2018020385_71,Minor,2
2018020385_106,Minor,2
2018020385_107,Misconduct,10
2018020385_157,Minor,4
2018020385_210,Minor,2
2018020385_228,Minor,2
2018020386_61,Minor,2
2018020386_124,Minor,2
2018020386_183,Minor,2
2018020386_204,Minor,2
2018020386_218,Minor,2
2018020386_275,Minor,2
2018020386_276,Minor,2
2018020386_279,Minor,2
2018020386_315,Minor,2
2018020386_316,Misconduct,10
2018020386_317,Misconduct,10
2018020386_318,Minor,2
2018020386_320,Minor,2
2018020387_64,Minor,2
2018020387_97,Minor,2
2018020387_132,Bench Minor,2
2018020387_163,Bench Minor,2
2018020387_194,Minor,2
2018020388_66,Minor,2
2018020388_101,Minor,2
2018020388_112,Minor,2
2018020388_122,Minor,2
2018020388_313,Minor,2
2018020388_347,Minor,2
2018020389_13,Minor,2
2018020389_16,Minor,2
2018020389_117,Minor,2
2018020389_127,Minor,2
2018020389_270,Minor,2
2018020390_55,Minor,2
2018020390_85,Minor,2
2018020390_122,Minor,2
2018020390_201,Minor,2
2018020390_245,Minor,2
2018020390_283,Minor,2
2018020390_319,Minor,2
2018020390_333,Minor,2
2018020391_33,Minor,2
2018020391_85,Minor,2
2018020391_99,Minor,2
2018020391_126,Minor,2
2018020391_181,Match,10
2018020391_226,Minor,4
2018020391_234,Minor,2
2018020391_279,Minor,2
2018020392_37,Minor,2
2018020392_84,Minor,2
2018020392_98,Minor,2
2018020392_105,Minor,2
